"x1" "y1" "x2" "x3" "x4" "x5"
57.6035968769775 487.384146200677 0.83371969044866 0 0.832318682867123 "sublime"
45.8913088803574 474.923546467725 -1.44109442502217 0 0.790457528733412 "sublime"
52.342755974997 496.174426694629 0.15816160493721 0 0.32791862762036 "fine"
56.2890392885651 511.751016856234 1.91510649492897 1 0.811480026325901 "sublime"
45.0220608935969 497.351244588814 1.08091493214561 0 0.235794707946661 "adequate"
52.9107440679646 491.297620420105 -0.607539796913381 0 0.990009527950436 "sublime"
46.367263236895 504.520096448509 -0.138537020671527 0 0.502577617513222 "fine"
54.6518028156701 500.757628284059 2.25215096297151 0 0.413063622189728 "fine"
52.7664673890261 506.697024884736 0.57009113749045 0 0.811913294591417 "sublime"
50.3931350041858 487.621339885908 0.808918550760051 0 0.78251216491932 "sublime"
54.623591655016 484.355893956853 -0.629132259627805 0 0.243037986825416 "adequate"
43.8429004450716 498.053074471896 0.530961381134326 1 0.70908125124711 "sublime"
56.9011123247395 498.935266311329 0.521066314350263 0 0.496702396119768 "fine"
48.9140995812593 485.776771395457 2.74291816312763 0 0.604083077810903 "fine"
52.281439021579 489.461296594515 -0.657360206735468 0 0.769216240934524 "sublime"
51.7388700270397 497.736854390028 -0.430797763941604 0 0.420741178873718 "fine"
52.3279733409805 524.269614841374 0.395248693311649 0 0.594637729504218 "fine"
41.3352127346399 497.184836243223 0.328248306698546 1 0.571022632377266 "fine"
55.4977001558112 507.640230402004 1.06967523691285 0 0.289368352709304 "adequate"
56.1042951308212 510.919339203644 0.876638411565267 0 0.657305041000598 "fine"
52.9060375513918 511.72038639763 -0.477273743634499 0 0.495001490622435 "fine"
54.0356518115757 512.83654812011 0.520672072530632 0 0.559149333161879 "fine"
50.2755517467592 502.19384650668 1.49502745539357 0 0.48942490064437 "fine"
52.2788340103271 498.553623692322 -1.46905691873938 0 0.539364102973051 "fine"
52.6748418349863 509.35487897748 0.192391644174368 0 0.494503490385505 "fine"
51.7370425166932 512.533739276526 0.905868923432987 0 0.525001345143897 "fine"
52.4292223623896 509.738754428173 -0.0443718978906077 0 0.861928805036371 "sublime"
49.0152835780711 526.620756622208 -1.32830156532922 0 0.760124781688426 "sublime"
57.414369729605 510.191190910897 1.00569488663151 0 0.870995795646024 "sublime"
47.3466756993854 492.928547010009 -1.42304408338009 0 0.942550123798257 "sublime"
46.344476918984 498.292632508359 0.318846684774629 1 0.386002357043186 "fine"
47.4816634584593 488.576770128702 -1.08835951598135 0 0.910814159076315 "sublime"
50.7638069156579 487.566755392184 1.46981519222285 0 0.530017309939102 "fine"
52.4274910603751 516.484137406217 -1.01902157733832 0 0.75172196373962 "sublime"
57.6195264235443 528.734827178587 -0.648984047839941 0 0.609467960938476 "fine"
45.0054696675995 485.120094163973 -0.80210496904723 0 0.868870285261206 "sublime"
46.49117384288 504.537328191585 -0.841026651998048 1 0.736674334419852 "sublime"
47.7085338882359 497.902544868699 0.572630111539874 0 0.621218237756318 "fine"
50.6154970288886 505.889025117569 -1.4278519449213 0 0.286794679862241 "adequate"
53.4567681044483 510.826302085466 1.05300291529527 0 0.290452984413012 "adequate"
51.3719108735201 509.736879118344 0.0510241193153779 0 0.65197178842217 "fine"
45.1284742773466 478.379822861648 -0.0798292850114198 0 0.312100076015368 "fine"
43.6637496733688 506.953181068758 3.04004364233374 0 0.337202406787112 "fine"
45.1373734677461 494.455376690598 -1.31636702012435 0 0.590643948858427 "fine"
47.2790199086384 483.735906820413 0.397812915893222 0 0.817699316308252 "sublime"
51.366463907096 495.889162500474 -6.43701358839502 0 0.938019077022466 "sublime"
56.2722684452559 515.39118066607 -0.0735017171841385 0 0.567915258154348 "fine"
57.4213824149789 521.606840271438 -1.93390611369128 0 0.785788744467189 "sublime"
51.1668538438526 494.293974837975 -0.505192593904699 0 0.715677108433771 "sublime"
48.7391937027637 489.414109298772 -0.772551985156381 0 0.446605242968536 "fine"
50.3758502934798 517.237363498693 0.810380740076314 0 0.645361784636262 "fine"
50.4505498154979 495.405910380466 -1.96693217168353 0 0.779247231980607 "sublime"
46.6029582909133 508.243449418563 -1.56927125440256 0 0.395109487069725 "fine"
50.1145547777085 490.164306849915 -0.292815217354865 0 0.718731900622993 "sublime"
57.4577673767617 495.170320437829 0.324400612913081 1 0.771597322512234 "sublime"
43.8158338822472 514.048051604294 1.80971052636521 0 0.477605097961599 "fine"
44.525625281861 514.149654573007 -0.77965714182887 0 0.198519161294389 "horrible"
51.1123392955043 499.237720183729 0.535274694337053 0 0.495184631348705 "fine"
46.1887545123863 476.79657224416 -0.740762623172567 2 0.614780512805795 "fine"
47.2821192470247 495.202923200833 0.95977606183405 0 0.798839999269995 "sublime"
51.2181278460389 493.936150068628 -1.58715330239396 0 0.273024929887317 "adequate"
42.3034820611475 481.826981787461 1.23847204546225 0 0.128539867820243 "horrible"
53.219477324139 486.969013548071 0.113700162128015 0 0.600675917559294 "fine"
56.9549329554699 521.233517168258 -0.485071284986422 0 0.98696305379927 "sublime"
47.1622303761242 486.080427692671 -1.33762792967029 0 0.893435662306173 "sublime"
49.2819344273369 500.164484652385 -1.24022195413562 1 0.891306934725387 "sublime"
52.5713411234281 523.693586611803 -0.878487678326501 0 0.637406082912963 "fine"
47.0147973072452 487.40806867502 -3.73116302199159 0 0.692211623433625 "fine"
45.082050476334 505.567663297106 -1.5837117922499 0 0.773435837795204 "sublime"
51.5826103153313 495.897547635723 -1.51455096035982 0 0.761551425447965 "sublime"
54.7898246552082 499.707682207874 -0.658335697829062 0 0.499981561460575 "fine"
50.645212890662 478.571916118078 -1.12768610463083 0 0.663748797255882 "fine"
58.2233376038504 503.809155238933 0.463219280702342 0 0.246250460021122 "adequate"
54.1618510933496 499.04114894182 -0.820643904062768 0 0.732829157455945 "sublime"
54.1511535922392 522.535238788015 -0.513504535152604 2 0.870282374078634 "sublime"
49.6950316343877 485.905493519374 0.00677219302401926 0 0.180352692360597 "horrible"
51.1558990933973 507.333948491217 -0.219671170836373 0 0.470314355519609 "fine"
49.7123756352267 472.290051201483 -0.65046763859574 1 0.450088896626669 "fine"
43.117693422763 481.02652605832 0.340989626410682 1 0.480269480756742 "fine"
48.241479655679 495.011432719463 -0.0239167429096563 0 0.392473543624681 "fine"
55.8738732540277 515.68771710967 0.327912144745645 0 0.60137141578555 "fine"
56.5983050005946 510.222196178449 0.612550786399808 0 0.92897200790879 "sublime"
47.8329116610164 491.109930728966 0.970245264373941 0 0.738105919541131 "sublime"
53.7339481510058 517.770171657143 -0.153057359644798 0 0.410438944146632 "fine"
46.0417308615617 481.497511586403 -0.221938868238633 0 0.808397980988986 "sublime"
52.7798506946011 501.683793872572 1.90779502233077 1 0.39910907312173 "fine"
57.3690914399004 525.190871015084 1.14628649621871 0 0.82218058780575 "sublime"
51.9306046528257 509.996374120227 -0.0212672277747322 1 0.717874376850367 "sublime"
52.5679482348183 496.814253174863 1.55674574006063 1 0.411588719414883 "fine"
35.5891375003701 464.046703657354 0.630785363721931 0 0.792840591559271 "sublime"
50.3579063979455 493.06133823888 0.840369066877058 1 0.91085509352021 "sublime"
50.777272896266 509.702372051493 0.131220621516287 0 0.54349489898943 "fine"
47.8102033462542 494.236709662345 -0.0484743694848559 0 0.745673212648283 "sublime"
57.731725006624 510.808217032077 2.31629626036535 0 0.487524140498773 "fine"
46.1885844859774 496.78236833789 0.749551013711192 0 0.876943931125093 "sublime"
43.8112791694529 505.303776610709 -0.58112003654346 0 0.818447718581386 "sublime"
46.4739667662642 495.934868869586 -0.326439647534467 0 0.824345031489038 "sublime"
43.9887340448801 495.7679768696 0.941403866922435 1 0.795451509891572 "sublime"
48.1121952720076 475.150464914971 0.205135573698232 0 0.397327118569689 "fine"
44.6970703090882 483.623347396213 0.892712308559968 0 0.759709020163872 "sublime"
41.2915863353503 493.208317450311 -0.0258055114010406 1 0.967008497080748 "sublime"
51.8114523348247 496.344775992646 -0.0020480407051367 1 0.650466730281312 "fine"
47.9523376985375 492.4354675909 -0.674763997212171 0 0.504652935261867 "fine"
43.0171794440064 473.665306064739 -1.44016049372541 0 0.751173663201528 "sublime"
52.5605401106625 489.68209360093 0.255227210851697 0 0.837999409541745 "sublime"
53.7117442908329 512.776613020642 1.34755823485762 0 0.922343639335453 "sublime"
54.9064817409633 503.910481062124 0.679101149744752 0 0.787723253215317 "sublime"
56.547665716439 512.862769026795 0.0846610635397607 0 0.837979070999559 "sublime"
49.5642028243511 507.407200538133 1.14082839961299 0 0.329155741806131 "fine"
51.1189121241925 492.244293600974 -1.4196676987919 1 0.927430765402047 "sublime"
46.0926535769739 500.140742506561 0.0322496260001211 0 0.198502578146411 "horrible"
46.9749525249201 495.699675589591 -0.47174627707294 0 0.730427331515153 "sublime"
48.8251266272477 494.763651689234 -0.52655442237663 0 0.47656749662458 "fine"
44.5808067793717 486.219797259246 0.194578087922303 0 0.588209581149337 "fine"
47.1725029929277 497.110144589418 1.84583225426863 0 0.411210929258971 "fine"
55.0984402588699 514.681701305059 0.739727781290635 0 0.59612612637387 "fine"
53.3581416159611 486.354507313344 -0.203826325757 0 0.7798303616491 "sublime"
40.6390083874943 478.550264462586 1.08362704256046 0 0.480621546373839 "fine"
49.5867798972496 519.489713946907 -0.872445272642444 0 0.403838668143408 "fine"
50.8789651125815 497.520504877245 0.216410817604695 0 0.955259941500992 "sublime"
46.693642842643 483.545679939412 0.249127446737361 1 0.107304591776927 "horrible"
48.9984875731373 485.227150348368 -0.153123511622227 0 0.68239640939483 "fine"
48.1282144356774 504.376779104719 -1.11426660238892 0 0.562700706347994 "fine"
44.8005670364061 500.223263151278 1.42463296995137 0 0.614131639394112 "fine"
49.6090076200447 495.649291682649 -1.07760519732545 0 0.836269560404229 "sublime"
50.4658246433842 486.994310492151 -2.15021711069881 0 0.631199174837346 "fine"
51.6297405542545 478.206072811367 0.32081669396041 0 0.755775582423606 "sublime"
51.217832721447 517.50172966002 -0.90597526233342 0 0.78244230379193 "sublime"
51.0437438322862 496.819370777388 -2.03633437291947 0 0.811131847119306 "sublime"
50.6959723250818 528.699997456064 0.0708775649620999 0 0.857560154327502 "sublime"
52.8903791427096 515.574375485209 1.08221673810025 0 0.799274325219808 "sublime"
48.1012226222225 508.782106790134 -0.440052374927905 0 0.956593525546159 "sublime"
54.1276565706808 485.773441437808 -0.865062370917054 1 0.357317538924371 "fine"
43.2715496736048 503.951173534121 0.0312409877698072 0 0.871234548722863 "sublime"
49.5261939514947 498.84213732491 0.0807573515340976 0 0.39128392039405 "fine"
56.7865361466369 521.580801539562 -0.730127059500503 0 0.748829802054125 "sublime"
52.6397229522333 508.08204447811 -0.525472742190948 0 0.603756780336328 "fine"
49.3874093138582 503.875723177169 1.50180669142245 0 0.44217978422926 "fine"
51.1805011578848 506.887593906781 -0.834166042726798 0 0.465274909915489 "fine"
51.5666723313851 524.135069358374 1.12157306564291 0 0.848262397405883 "sublime"
52.0249533018404 511.344076417838 -0.496089141343464 0 0.94173146235841 "sublime"
48.2280584554889 519.849128532895 0.485350599155534 1 0.775343085296492 "sublime"
49.1842450568432 502.380910175693 0.0729914779073271 0 0.807131671050631 "sublime"
56.2379873806066 515.02469619285 -0.371670854336075 0 0.24215882151346 "adequate"
52.840046370953 515.104656309191 0.524208662245966 1 0.347938783157118 "fine"
42.3994945811316 473.279064896688 0.0213129868360938 0 0.823786086697865 "sublime"
48.9164087811066 517.060337804838 -0.416271589356468 0 0.698391398308357 "fine"
47.7185100088127 508.355926063336 1.88767003751839 1 0.374121077043316 "fine"
54.0760799001456 535.010327468071 -0.159709954056379 0 0.482174284374953 "fine"
49.4022165714871 510.696632171875 -0.284626343754679 1 0.302595482641899 "fine"
51.3588577419897 504.720386617534 0.236213279221314 0 0.480641035811597 "fine"
45.6423050357613 484.969577595443 0.42592709350855 0 0.854422184682599 "sublime"
43.9141102206645 492.750157492105 0.43299744538241 0 0.597780906083763 "fine"
50.138091390225 485.992430298852 1.2873325429634 0 0.894782233655457 "sublime"
